SPARKH,4,NYU LANGONE MEDICAL CENTER,20190415-113500,Sample 123-456-7890,NYU LANGONE MEDICAL CENTER,2,20190415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D,NYU Langone Health System,47-2613531,403401,GA1,403401,GA1,403401,GA1,1,12,100000021,100000021,Mr,Knight,,Heath,82654 Joshua Cape,Apt 960, ,West Vickie,KS,67241,US,U,19971001,M,M, , , , , , ,Knight.Heath@example.org,,20190415,I,5039.32, , , , , , , , , , , , , , , , , , , , , , , , , , , ,20180926,20180926,T,,20180926,F,12,1, ,77313.64, ,6442.8, ,P,,, ,N, , ,A, , , , , , , , , , , , , , , , , , , , , , , ,AUTO, , , ,1, , , 
D,NYU Langone Health System,47-2613531,403401,GS1,403401,GS1,403401,GS1,1,12,100000022,100000022,Mrs,Brooks,,Williams,28045 Miles Lane,Apt 504, ,Susanmouth,KY,37469,US,U,19901102,M,M, , , , , , ,Brooks.Williams@example.org,,20190415,A,5550.11, , , , , , , , , , , , , , , , , , , , , , , , , , , ,20151029,20151029,L,A,20151029,L,12,4, ,104357.54, ,8696.46, ,C,,, ,Y, , ,D, , , , , , , , , , , , , , , , , , , , , , , ,NA, , , ,4, , , 
D,NYU Langone Health System,47-2613531,403401,GA1,403401,GA1,403401,GA1,1,12,100000023,100000023,,Anderson,,Diaz,8599 Smith Roads, , ,Tamarachester,SD,29824,US,U,19930701,F,S, , , , , , ,Anderson.Diaz@example.org,,20190415,I,869.43, , , , , , , , , , , , , , , , , , , , , , , , , , , ,20161213,20161213,R,E,20161213,F,12,3, ,83273.02, ,6939.42, ,F,,, ,Y, , ,N, , , , , , , , , , , , , , , , , , , , , , , ,AUTO, , , ,1, , , 
D,NYU School of Medicine,13-5562309,403401,GS1,403401,GS1,403401,GS1,1,12,100000024,100000024,,Le,,Cox,USCGC Macdonald, , ,FPO,AA,71971,US,U,19950210,F,Q, , , , , , ,Le.Cox@example.org,,20190415,K,4219.33, , , , , , , , , , , , , , , , , , , , , , , , , , , ,20171218,20171218,T,,20171218,P,12,2, ,101131.06, ,8427.59, ,P,,, ,Y, , ,E, , , , , , , , , , , , , , , , , , , , , , , ,OUT, , , ,1, , , 
D,NYU Hospitals Center,13-3971298,151576,GS1,151576,GS1,151576,GS1,1,12,100000025,100000025,,Bruce,,Harris,09777 Mary Ramp,Apt 816, ,Lisaberg,OH,95550,US,U,19920819,F,S, , , , , , ,Bruce.Harris@example.org,,20190415,I,5922.77, , , , , , , , , , , , , , , , , , , , , , , , , , , ,20170814,20170814,R,P,20170814,P,12,2, ,109615.48, ,9134.62, ,P,,, ,N, , ,A, , , , , , , , , , , , , , , , , , , , , , , ,OUT, , , ,2, , , 
D,NYU Langone Health System,47-2613531,403401,GS1,403401,GS1,403401,GS1,1,12,100000026,100000026,,Ramos,,Gomez,7112 Palmer Freeway,Suite 080, ,New Elizabeth,WV,59662,US,U,19970923,F,P, , , , , , ,Ramos.Gomez@example.org,,20190415,A,1187.31, , , , , , , , , , , , , , , , , , , , , , , , , , , ,20180815,20180815,T,,20180815,P,12,1, ,108566.14, ,9047.18, ,P,,, ,N, , ,P, , , , , , , , , , , , , , , , , , , , , , , ,NA, , , ,1, , , 
D,NYU School of Medicine,13-5562309,407140,GS1,407140,GS1,407140,GS1,1,12,100000027,100000027,MS,Terry,,Barker,6547 Adams Fork,Apt 496, ,West Jeremy,WY,30232,US,U,19970615,F,Q, , , , , , ,Terry.Barker@example.org,,20190415,Q,1713.79, , , , , , , , , , , , , , , , , , , , , , , , , , , ,20171029,20171029,R,P,20171029,F,12,2, ,60910.09, ,5075.84, ,F,,, ,N, , ,A, , , , , , , , , , , , , , , , , , , , , , , ,AUTO, , , ,1, , , 
D,NYU Hospitals Center,13-3971298,151576,GA1,151576,GA1,151576,GA1,1,12,100000028,100000028,,West,,Timothy,USNV Mora, , ,FPO,AA,52582,US,U,19980618,F,P, , , , , , ,West.Timothy@example.org,,20190415,H,5544.87, , , , , , , , , , , , , , , , , , , , , , , , , , , ,20180519,20180519,E,R,20180519,F,12,1, ,90240.66, ,7520.06, ,P,,, ,N, , ,A, , , , , , , , , , , , , , , , , , , , , , , ,NA, , , ,4, , , 
D,NYU Hospitals Center,13-3971298,407140,GA1,407140,GA1,407140,GA1,1,12,100000029,100000029,,Montes,,Smith,3771 Castillo Garden, , ,East Lisaburgh,WV,68489,US,U,19970206,M,S, , , , , , ,Montes.Smith@example.org,,20190415,E,3642.56, , , , , , , , , , , , , , , , , , , , , , , , , , , ,20180801,20180801,D,,20180801,T,12,1, ,51613.83, ,4301.15, ,C,,, ,Y, , ,N, , , , , , , , , , , , , , , , , , , , , , , ,OUT, , , ,2, , , 
D,NYU School of Medicine,13-5562309,151579,GS1,151579,GS1,151579,GS1,1,12,100000030,100000030,,Erickson,,Marshall,2296 Andrew Gateway,Suite 455, ,North Johnton,AZ,78653,US,U,19980408,F,S, , , , , , ,Erickson.Marshall@example.org,,20190415,G,2184.22, , , , , , , , , , , , , , , , , , , , , , , , , , , ,20180930,20180930,E,R,20180930,T,12,1, ,92736.84, ,7728.07, ,P,,, ,Y, , ,N, , , , , , , , , , , , , , , , , , , , , , , ,NA, , , ,2, , , 
D,NYU Langone Health System,47-2613531,151562,GS1,151562,GS1,151562,GS1,1,12,100000031,100000031,Mr,Crawford,,Oliver,16105 Cunningham Light,Apt 487, ,New Kimberly,MD,42497,US,U,19940218,M,S, , , , , , ,Crawford.Oliver@example.org,,20190415,I,4430.17, , , , , , , , , , , , , , , , , , , , , , , , , , , ,20140505,20140505,R,N,20140505,F,12,5, ,109103.87, ,9091.99, ,P,,, ,Y, , ,A, , , , , , , , , , , , , , , , , , , , , , , ,AUTO, , , ,2, , , 
D,NYU Langone Health System,47-2613531,151576,GS1,151576,GS1,151576,GS1,1,12,100000032,100000032,,Edwards,,Ball,06372 Velasquez Meadows, , ,Lake Haroldchester,PA,89367,US,U,19951007,M,M, , , , , , ,Edwards.Ball@example.org,,20190415,A,6408.68, , , , , , , , , , , , , , , , , , , , , , , , , , , ,20140130,20140130,D,,20140130,T,12,5, ,113949.37, ,9495.78, ,P,,, ,Y, , ,D, , , , , , , , , , , , , , , , , , , , , , , ,SELF, , , ,2, , , 
D,NYU Hospitals Center,13-3971298,151579,GA1,151579,GA1,151579,GA1,1,12,100000033,100000033,MS,Garcia,,Leon,25906 Christina Lodge,Apt 566, ,East Christineview,AL,23412,US,U,19990125,F,M, , , , , , ,Garcia.Leon@example.org,,20190415,B,5208.32, , , , , , , , , , , , , , , , , , , , , , , , , , , ,20180209,20180209,L,F,20180209,F,12,1, ,78590.84, ,6549.24, ,F,,, ,Y, , ,A, , , , , , , , , , , , , , , , , , , , , , , ,AUTO, , , ,4, , , 
D,NYU Langone Health System,47-2613531,151579,GA1,151579,GA1,151579,GA1,1,12,100000034,100000034,,Howell,,Clark,Unit 6126,Apt 8042, ,DPO,AP,52084,US,U,19960424,F,Q, , , , , , ,Howell.Clark@example.org,,20190415,Q,6680.23, , , , , , , , , , , , , , , , , , , , , , , , , , , ,20141212,20141212,T,,20141212,T,12,5, ,98718.85, ,8226.57, ,P,,, ,Y, , ,P, , , , , , , , , , , , , , , , , , , , , , , ,SELF, , , ,1, , , 
D,NYU Langone Health System,47-2613531,403401,GA1,403401,GA1,403401,GA1,1,12,100000035,100000035,,Green,,Wendy,602 Garner Motorway, , ,Hopkinston,PA,81111,US,U,19970708,F,M, , , , , , ,Green.Wendy@example.org,,20190415,K,8283.11, , , , , , , , , , , , , , , , , , , , , , , , , , , ,20161120,20161120,T,,20161120,P,12,3, ,108264.24, ,9022.02, ,F,,, ,N, , ,A, , , , , , , , , , , , , , , , , , , , , , , ,SELF, , , ,4, , , 
D,NYU Langone Health System,47-2613531,407141,GA1,407141,GA1,407141,GA1,1,12,100000036,100000036,,Bob,,Martin,8465 Linda Mountains, , ,Perezfort,NM,87442,US,U,19970118,M,M, , , , , , ,Bob.Martin@example.org,,20190415,E,3698.85, , , , , , , , , , , , , , , , , , , , , , , , , , , ,20150524,20150524,P,,20150524,L,12,4, ,73192.34, ,6099.36, ,F,,, ,Y, , ,A, , , , , , , , , , , , , , , , , , , , , , , ,SELF, , , ,4, , , 
D,NYU School of Medicine,13-5562309,151579,GA1,151579,GA1,151579,GA1,1,12,100000037,100000037,,Watkins,,Beasley,10117 Melissa Plaza,Suite 105, ,Lake Laura,NH,95124,US,U,19920125,M,S, , , , , , ,Watkins.Beasley@example.org,,20190415,4,5655, , , , , , , , , , , , , , , , , , , , , , , , , , , ,20150504,20150504,R,P,20150504,T,12,4, ,102256.93, ,8521.41, ,F,,, ,Y, , ,X, , , , , , , , , , , , , , , , , , , , , , , ,SELF, , , ,4, , , 
D,NYU School of Medicine,13-5562309,407140,GA1,407140,GA1,407140,GA1,1,12,100000038,100000038,,Blair,,Berry,45662 Juan Fork, , ,Colemanville,GA,30557,US,U,19930404,M,S, , , , , , ,Blair.Berry@example.org,,20190415,2,5841.19, , , , , , , , , , , , , , , , , , , , , , , , , , , ,20180212,20180212,P,,20180212,P,12,1, ,129479.18, ,10789.93, ,F,,, ,N, , ,E, , , , , , , , , , , , , , , , , , , , , , , ,OUT, , , ,4, , , 
D,NYU Langone Health System,47-2613531,403401,GS1,403401,GS1,403401,GS1,1,12,100000039,100000039,Mr,Wallace,,Perez,798 Kyle Causeway,Suite 944, ,Mitchellside,MD,11170,US,U,19920706,F,P, , , , , , ,Wallace.Perez@example.org,,20190415,4,676.58, , , , , , , , , , , , , , , , , , , , , , , , , , , ,20161107,20161107,D,,20161107,T,12,3, ,124696.23, ,10391.35, ,F,,, ,N, , ,A, , , , , , , , , , , , , , , , , , , , , , , ,OUT, , , ,4, , , 
D,NYU Hospitals Center,13-3971298,403400,GS1,403400,GS1,403400,GS1,1,12,100000040,100000040,Mr,Lee,,Gutierrez,5744 John Squares,Apt 866, ,Rojasport,MS,70228,US,U,19990925,M,S, , , , , , ,Lee.Gutierrez@example.org,,20190415,H,1317.45, , , , , , , , , , , , , , , , , , , , , , , , , , , ,20170608,20170608,T,,20170608,P,12,2, ,136890.55, ,11407.55, ,F,,, ,Y, , ,X, , , , , , , , , , , , , , , , , , , , , , , ,AUTO, , , ,4, , , 
D,NYU Langone Health System,47-2613531,151562,GS1,151562,GS1,151562,GS1,1,12,100000041,100000041,MS,Castaneda,,Olson,939 Steven Cliffs, , ,Dylanbury,CA,15603,US,U,19980512,F,S, , , , , , ,Castaneda.Olson@example.org,,20190415,K,1882.54, , , , , , , , , , , , , , , , , , , , , , , , , , , ,20170324,20170324,P,,20170324,F,12,2, ,83465.54, ,6955.46, ,P,,, ,Y, , ,D, , , , , , , , , , , , , , , , , , , , , , , ,SELF, , , ,4, , , 
D,NYU Langone Health System,47-2613531,151576,GA1,151576,GA1,151576,GA1,1,12,100000042,100000042,Mrs,Snyder,,Oconnor,130 Roberta Port,Apt 289, ,Roseburgh,VT,78297,US,U,19960708,M,P, , , , , , ,Snyder.Oconnor@example.org,,20190415,Q,2266.52, , , , , , , , , , , , , , , , , , , , , , , , , , , ,20150813,20150813,P,,20150813,P,12,4, ,56033.52, ,4669.46, ,P,,, ,Y, , ,D, , , , , , , , , , , , , , , , , , , , , , , ,SELF, , , ,4, , , 
D,NYU Langone Health System,47-2613531,407141,GS1,407141,GS1,407141,GS1,1,12,100000043,100000043,,Dennis,,Perkins,492 Huff Keys,Suite 680, ,North Patriciafort,MO,83214,US,U,19950630,F,M, , , , , , ,Dennis.Perkins@example.org,,20190415,H,1315.88, , , , , , , , , , , , , , , , , , , , , , , , , , , ,20161220,20161220,L,A,20161220,T,12,3, ,63470.65, ,5289.22, ,P,,, ,Y, , ,A, , , , , , , , , , , , , , , , , , , , , , , ,OUT, , , ,2, , , 
D,NYU School of Medicine,13-5562309,151579,GS1,151579,GS1,151579,GS1,1,12,100000044,100000044,MS,Weeks,,Frederick,46096 Giles Oval, , ,Vanessaton,WY,17363,US,U,19990927,M,S, , , , , , ,Weeks.Frederick@example.org,,20190415,Q,157.49, , , , , , , , , , , , , , , , , , , , , , , , , , , ,20180311,20180311,R,N,20180311,L,12,1, ,89239.11, ,7436.59, ,C,,, ,N, , ,D, , , , , , , , , , , , , , , , , , , , , , , ,SELF, , , ,4, , , 
D,NYU Hospitals Center,13-3971298,151562,GS1,151562,GS1,151562,GS1,1,12,100000045,100000045,Mrs,Stephens,,Garcia,10253 Jacobs Harbor,Apt 813, ,Sarahchester,MN,59524,US,U,19980206,F,Q, , , , , , ,Stephens.Garcia@example.org,,20190415,E,5598.12, , , , , , , , , , , , , , , , , , , , , , , , , , , ,20171006,20171006,D,,20171006,T,12,2, ,85811.78, ,7150.98, ,C,,, ,Y, , ,X, , , , , , , , , , , , , , , , , , , , , , , ,AUTO, , , ,1, , , 
D,NYU School of Medicine,13-5562309,151579,GS1,151579,GS1,151579,GS1,1,12,100000046,100000046,Mr,Moore,,Wong,USS Joseph, , ,FPO,AA,64019,US,U,19981008,F,S, , , , , , ,Moore.Wong@example.org,,20190415,G,2910.46, , , , , , , , , , , , , , , , , , , , , , , , , , , ,20160826,20160826,R,P,20160826,F,12,3, ,77339.25, ,6444.94, ,F,,, ,N, , ,P, , , , , , , , , , , , , , , , , , , , , , , ,OUT, , , ,1, , , 
D,NYU Langone Health System,47-2613531,403401,GA1,403401,GA1,403401,GA1,1,12,100000047,100000047,,Smith,,Prince,0087 Kennedy Road, , ,Huntermouth,NH,14176,US,U,19940907,F,Q, , , , , , ,Smith.Prince@example.org,,20190415,E,1073.97, , , , , , , , , , , , , , , , , , , , , , , , , , , ,20130220,20130220,E,O,20130220,T,12,6, ,77546.53, ,6462.21, ,F,,, ,N, , ,E, , , , , , , , , , , , , , , , , , , , , , , ,OUT, , , ,2, , , 
D,NYU School of Medicine,13-5562309,403400,GS1,403400,GS1,403400,GS1,1,12,100000048,100000048,MS,Jackson,,Goodwin,USNS Woods, , ,FPO,AP,31951,US,U,19900419,M,M, , , , , , ,Jackson.Goodwin@example.org,,20190415,E,8809.49, , , , , , , , , , , , , , , , , , , , , , , , , , , ,20120109,20120109,P,,20120109,L,12,7, ,113453.87, ,9454.49, ,F,,, ,Y, , ,X, , , , , , , , , , , , , , , , , , , , , , , ,SELF, , , ,4, , , 
D,NYU School of Medicine,13-5562309,403400,GS1,403400,GS1,403400,GS1,1,12,100000049,100000049,MS,Gibson,,Sanchez,0417 Barbara Pine, , ,Shawmouth,VA,10703,US,U,19990922,M,S, , , , , , ,Gibson.Sanchez@example.org,,20190415,B,7159.89, , , , , , , , , , , , , , , , , , , , , , , , , , , ,20180212,20180212,R,N,20180212,T,12,1, ,114238.87, ,9519.91, ,F,,, ,Y, , ,D, , , , , , , , , , , , , , , , , , , , , , , ,AUTO, , , ,1, , , 
D,NYU Langone Health System,47-2613531,407140,GA1,407140,GA1,407140,GA1,1,12,100000050,100000050,,Williams,,Stark,USNV Wolf, , ,FPO,AA,56563,US,U,19931013,F,Q, , , , , , ,Williams.Stark@example.org,,20190415,B,785.42, , , , , , , , , , , , , , , , , , , , , , , , , , , ,20140426,20140426,T,,20140426,L,12,5, ,105612.34, ,8801.03, ,P,,, ,Y, , ,E, , , , , , , , , , , , , , , , , , , , , , , ,NA, , , ,2, , , 
D,NYU School of Medicine,13-5562309,151576,GA1,151576,GA1,151576,GA1,1,12,100000051,100000051,MS,Hall,,Clark,123 Penny Union, , ,Lake Alanshire,PA,24223,US,U,19910911,M,Q, , , , , , ,Hall.Clark@example.org,,20190415,B,898.82, , , , , , , , , , , , , , , , , , , , , , , , , , , ,20180817,20180817,R,P,20180817,T,12,1, ,108613.89, ,9051.16, ,P,,, ,Y, , ,X, , , , , , , , , , , , , , , , , , , , , , , ,OUT, , , ,1, , , 
D,NYU Hospitals Center,13-3971298,151562,GA1,151562,GA1,151562,GA1,1,12,100000052,100000052,,Brown,,Le,70315 Amy Islands,Apt 928, ,North Juliefurt,NM,16489,US,U,19940830,M,P, , , , , , ,Brown.Le@example.org,,20190415,4,2664.21, , , , , , , , , , , , , , , , , , , , , , , , , , , ,20151206,20151206,D,,20151206,L,12,4, ,95668, ,7972.33, ,P,,, ,Y, , ,P, , , , , , , , , , , , , , , , , , , , , , , ,NA, , , ,1, , , 
D,NYU School of Medicine,13-5562309,151562,GS1,151562,GS1,151562,GS1,1,12,100000053,100000053,,Morales,,Grant,5912 Susan Club,Apt 667, ,Lake Henrybury,LA,78353,US,U,19910205,M,P, , , , , , ,Morales.Grant@example.org,,20190415,B,1567.39, , , , , , , , , , , , , , , , , , , , , , , , , , , ,20170418,20170418,E,R,20170418,L,12,2, ,62909.5, ,5242.46, ,P,,, ,Y, , ,X, , , , , , , , , , , , , , , , , , , , , , , ,AUTO, , , ,1, , , 
