SPARKH|4|NYU LANGONE MEDICAL CENTER|20190415-113500|Sample 123-456-7890|NYU LANGONE MEDICAL CENTER|2|20190415||
D|NYU School of Medicine|13-5562309|403401|GS1|403401|GS1|403401|GS1|1|12|100000017|100000017|Mrs|Jackson||Gardner|584 Chen Terrace|| |East Matthewburgh|DE|61818|US|U|19930111|F|M|||||||Jackson.Gardner@example.org||20190415|A|371.18||||||||||||||||||||||||||||20160513|20160513|P||20160513|T|12|3||129932.72||10827.73||C||||Y|||N||||||||||||||||||||||||SELF||||4|||| 
D|NYU School of Medicine|13-5562309|407141|GS1|407141|GS1|407141|GS1|1|12|100000018|100000018|Mrs|Taylor||Sanders|306 Peterson Plaza|Apt 214| |Blackwellfort|ME|74092|US|U|19951120|F|P|||||||Taylor.Sanders@example.org||20190415|E|5178.17||||||||||||||||||||||||||||20170404|20170404|D||20170404|T|12|2||86489.75||7207.48||F||||Y|||A||||||||||||||||||||||||OUT||||2|||| 
D|NYU Hospitals Center|13-3971298|151576|GS1|151576|GS1|151576|GS1|1|12|100000019|100000019|MS|Robinson||Hammond|4025 Jessica Ferry|| |Holdenside|VT|37857|US|U|19940528|F|P|||||||Robinson.Hammond@example.org||20190415|K|588.15||||||||||||||||||||||||||||20140223|20140223|P||20140223|T|12|5||95887.05||7990.59||P||||Y|||D||||||||||||||||||||||||SELF||||4|||| 
D|NYU Langone Health System|47-2613531|151562|GA1|151562|GA1|151562|GA1|1|12|100000020|100000020||Woods||Mccoy|991 Norton Lights|| |Josephmouth|IN|17641|US|U|19980615|F|M|||||||Woods.Mccoy@example.org||20190415|4|3610.69||||||||||||||||||||||||||||20180930|20180930|D||20180930|T|12|1||100301.39||8358.45||C||||N|||D||||||||||||||||||||||||OUT||||1|||| 
D|NYU Langone Health System|47-2613531|407140|GA1|407140|GA1|407140|GA1|1|12|100000021|100000021|MS|Williams||King|17216 Lambert Fork|| |Jessicaview|CA|23374|US|U|19910413|F|Q|||||||Williams.King@example.org||20190415|2|8934.18||||||||||||||||||||||||||||20140102|20140102|D||20140102|T|12|5||134151.14||11179.26||P||||N|||N||||||||||||||||||||||||OUT||||1|||| 
D|NYU Hospitals Center|13-3971298|407141|GA1|407141|GA1|407141|GA1|1|12|100000022|100000022|MS|Bradley||Hall|04227 Thomas Center|| |Taylorburgh|IL|83308|US|U|19980822|F|P|||||||Bradley.Hall@example.org||20190415|2|8069.29||||||||||||||||||||||||||||20170818|20170818|L|U|20170818|T|12|2||107397.71||8949.81||C||||Y|||A||||||||||||||||||||||||SELF||||2|||| 
D|NYU Langone Health System|47-2613531|151562|GA1|151562|GA1|151562|GA1|1|12|100000023|100000023|Mrs|Bradley||White|2432 Christine View|| |Thomasburgh|NE|76128|US|U|19990325|F|S|||||||Bradley.White@example.org||20190415|H|4556.86||||||||||||||||||||||||||||20170410|20170410|T||20170410|P|12|2||96277.51||8023.13||P||||Y|||N||||||||||||||||||||||||OUT||||1|||| 
D|NYU Langone Health System|47-2613531|151579|GS1|151579|GS1|151579|GS1|1|12|100000024|100000024|Mr|Torres||Flores|50143 Williams Via|Apt 829| |South Charlotte|MN|89138|US|U|19900520|M|S|||||||Torres.Flores@example.org||20190415|4|4400.91||||||||||||||||||||||||||||20080619|20080619|E|R|20080619|L|12|11||87336.56||7278.05||C||||Y|||P||||||||||||||||||||||||NA||||2|||| 
D|NYU Langone Health System|47-2613531|151576|GA1|151576|GA1|151576|GA1|1|12|100000025|100000025||Chavez||Sanchez|343 John Manor|Suite 762| |Osbornetown|VT|59047|US|U|19941031|F|M|||||||Chavez.Sanchez@example.org||20190415|C|2231.18||||||||||||||||||||||||||||20160524|20160524|L|F|20160524|F|12|3||101878.52||8489.88||F||||N|||E||||||||||||||||||||||||NA||||2|||| 
D|NYU Hospitals Center|13-3971298|407141|GA1|407141|GA1|407141|GA1|1|12|100000026|100000026|Mr|Mathews||Powell|4437 Martinez Villages|| |North Linda|AR|86322|US|U|19911019|M|S|||||||Mathews.Powell@example.org||20190415|K|107.58||||||||||||||||||||||||||||20091206|20091206|D||20091206|F|12|10||52501.63||4375.14||F||||Y|||E||||||||||||||||||||||||SELF||||2|||| 
D|NYU Hospitals Center|13-3971298|403401|GA1|403401|GA1|403401|GA1|1|12|100000027|100000027||Walker||Yoder|5921 Alexandra Plains|| |South Juliehaven|OR|45389|US|U|19930420|M|P|||||||Walker.Yoder@example.org||20190415|B|10336.18||||||||||||||||||||||||||||20180224|20180224|P||20180224|L|12|1||131721.84||10976.82||C||||N|||P||||||||||||||||||||||||SELF||||4|||| 
D|NYU School of Medicine|13-5562309|403401|GS1|403401|GS1|403401|GS1|1|12|100000028|100000028|Mrs|Ramirez||Orr|34937 Gilbert Manor|| |Lake David|MD|11599|US|U|19921208|F|S|||||||Ramirez.Orr@example.org||20190415|E|4187.25||||||||||||||||||||||||||||20161127|20161127|P||20161127|L|12|3||61237.79||5103.15||C||||N|||P||||||||||||||||||||||||NA||||1|||| 
D|NYU Langone Health System|47-2613531|151562|GS1|151562|GS1|151562|GS1|1|12|100000029|100000029|MS|Hughes||Anderson|6474 Parker Ridge|| |North Antonioberg|PA|95877|US|U|19970409|M|S|||||||Hughes.Anderson@example.org||20190415|H|9526.98||||||||||||||||||||||||||||20160809|20160809|R|P|20160809|P|12|3||128456.97||10704.75||C||||N|||D||||||||||||||||||||||||SELF||||2|||| 
D|NYU School of Medicine|13-5562309|151576|GA1|151576|GA1|151576|GA1|1|12|100000030|100000030||Johnson||Cummings|19544 Rowe Oval|| |Bradfordhaven|PA|4320|US|U|19981102|F|S|||||||Johnson.Cummings@example.org||20190415|Q|6444.29||||||||||||||||||||||||||||20180802|20180802|D||20180802|T|12|1||109246.26||9103.85||C||||N|||A||||||||||||||||||||||||OUT||||1|||| 
D|NYU School of Medicine|13-5562309|151579|GS1|151579|GS1|151579|GS1|1|12|100000031|100000031||Jordan||Haynes|PSC 7297|Apt 9184| |APO|AP|27035|US|U|19940720|M|S|||||||Jordan.Haynes@example.org||20190415|Q|1052.66||||||||||||||||||||||||||||20130920|20130920|L|A|20130920|F|12|6||92901.88||7741.82||F||||Y|||N||||||||||||||||||||||||SELF||||2|||| 
D|NYU Hospitals Center|13-3971298|151562|GS1|151562|GS1|151562|GS1|1|12|100000032|100000032||Martinez||Jones|265 Kimberly Junction|Apt 194| |Melissaland|NJ|39545|US|U|19970105|F|P|||||||Martinez.Jones@example.org||20190415|H|3921.57||||||||||||||||||||||||||||20161109|20161109|T||20161109|T|12|3||62032.16||5169.35||F||||Y|||P||||||||||||||||||||||||OUT||||1|||| 
D|NYU School of Medicine|13-5562309|403401|GS1|403401|GS1|403401|GS1|1|12|100000033|100000033|Mrs|Miller||Ruiz|686 Austin Shore|| |Lake Jenniferbury|AR|58780|US|U|19990921|F|M|||||||Miller.Ruiz@example.org||20190415|G|5066.15||||||||||||||||||||||||||||20180514|20180514|T||20180514|F|12|1||68345.96||5695.5||C||||Y|||P||||||||||||||||||||||||AUTO||||2|||| 
D|NYU Langone Health System|47-2613531|403400|GS1|403400|GS1|403400|GS1|1|12|100000034|100000034||Perez||Meza|56850 Farrell Burgs|Apt 877| |Myersville|TX|22851|US|U|19961027|F|Q|||||||Perez.Meza@example.org||20190415|C|5494.29||||||||||||||||||||||||||||20170202|20170202|L|M|20170202|P|12|2||103735.79||8644.65||P||||Y|||E||||||||||||||||||||||||SELF||||4|||| 
D|NYU Langone Health System|47-2613531|403401|GA1|403401|GA1|403401|GA1|1|12|100000035|100000035||Hawkins||Benson|3255 Brock Motorway|Apt 445| |Coxbury|CA|31734|US|U|19961212|M|S|||||||Hawkins.Benson@example.org||20190415|C|6512.39||||||||||||||||||||||||||||20160224|20160224|P||20160224|P|12|3||106983.03||8915.25||P||||Y|||E||||||||||||||||||||||||OUT||||1|||| 
D|NYU School of Medicine|13-5562309|151562|GS1|151562|GS1|151562|GS1|1|12|100000036|100000036||Bryant||Mackenzie|28152 Mckinney Drive|| |Victoriaberg|CO|87385|US|U|19900116|M|Q|||||||Bryant.Mackenzie@example.org||20190415|B|2296.58||||||||||||||||||||||||||||20180215|20180215|P||20180215|T|12|1||55259.81||4604.98||P||||Y|||X||||||||||||||||||||||||AUTO||||1|||| 
D|NYU Hospitals Center|13-3971298|151579|GS1|151579|GS1|151579|GS1|1|12|100000037|100000037||Wilson||Freeman|497 James Rapids|Apt 705| |Cherylmouth|TX|90193|US|U|19980626|M|Q|||||||Wilson.Freeman@example.org||20190415|I|3115.17||||||||||||||||||||||||||||20171111|20171111|E|R|20171111|L|12|2||61355.13||5112.93||P||||Y|||A||||||||||||||||||||||||NA||||4|||| 
D|NYU School of Medicine|13-5562309|407140|GA1|407140|GA1|407140|GA1|1|12|100000038|100000038|Mrs|Watkins||Jackson|19462 Nguyen Gardens|| |Mcdowellberg|TX|35720|US|U|19940925|M|S|||||||Watkins.Jackson@example.org||20190415|C|1102.94||||||||||||||||||||||||||||20130611|20130611|T||20130611|L|12|6||120022.44||10001.87||C||||Y|||X||||||||||||||||||||||||AUTO||||1|||| 
D|NYU School of Medicine|13-5562309|403400|GA1|403400|GA1|403400|GA1|1|12|100000039|100000039||Morris||Santana|6223 Robert Route|Suite 722| |Reedchester|NJ|83780|US|U|19930208|F|M|||||||Morris.Santana@example.org||20190415|A|588.61||||||||||||||||||||||||||||20140621|20140621|P||20140621|P|12|5||124622.11||10385.18||F||||N|||E||||||||||||||||||||||||NA||||4|||| 
D|NYU School of Medicine|13-5562309|151579|GA1|151579|GA1|151579|GA1|1|12|100000040|100000040||Weber||Dominguez|3375 Turner Circles|Suite 902| |East Regina|TX|89951|US|U|19980204|M|S|||||||Weber.Dominguez@example.org||20190415|2|6423.27||||||||||||||||||||||||||||20180610|20180610|P||20180610|F|12|1||86547.84||7212.32||P||||Y|||N||||||||||||||||||||||||SELF||||2|||| 
D|NYU Hospitals Center|13-3971298|407141|GA1|407141|GA1|407141|GA1|1|12|100000041|100000041|MS|Robinson||Hall|Unit 4837|Apt 8301| |DPO|AE|56838|US|U|19990523|F|S|||||||Robinson.Hall@example.org||20190415|Q|3315.16||||||||||||||||||||||||||||20170130|20170130|L|M|20170130|L|12|2||62362.27||5196.86||P||||Y|||X||||||||||||||||||||||||NA||||1|||| 
D|NYU School of Medicine|13-5562309|403401|GS1|403401|GS1|403401|GS1|1|12|100000042|100000042|Mr|Green||Conway|12964 Thomas Street|Suite 404| |Stoutview|UT|8611|US|U|19990107|F|Q|||||||Green.Conway@example.org||20190415|4|125.65||||||||||||||||||||||||||||20180519|20180519|P||20180519|P|12|1||123424.53||10285.38||C||||Y|||D||||||||||||||||||||||||NA||||4|||| 
D|NYU Hospitals Center|13-3971298|151576|GA1|151576|GA1|151576|GA1|1|12|100000043|100000043||Scott||Stevenson|Unit 5499|Apt 6549| |DPO|AE|6561|US|U|19980122|M|M|||||||Scott.Stevenson@example.org||20190415|K|7440.49||||||||||||||||||||||||||||20181031|20181031|P||20181031|T|12|1||135932.38||11327.7||P||||N|||A||||||||||||||||||||||||AUTO||||2|||| 
D|NYU Hospitals Center|13-3971298|407140|GS1|407140|GS1|407140|GS1|1|12|100000044|100000044|Mrs|Hughes||Lewis|088 Ellison Courts|Suite 584| |Amandatown|TN|59792|US|U|19960212|M|M|||||||Hughes.Lewis@example.org||20190415|I|330.15||||||||||||||||||||||||||||20150823|20150823|T||20150823|T|12|4||71328.45||5944.04||P||||N|||A||||||||||||||||||||||||OUT||||1|||| 
D|NYU School of Medicine|13-5562309|403400|GA1|403400|GA1|403400|GA1|1|12|100000045|100000045|Mrs|Harvey||Medina|USNS Blake|| |FPO|AA|15230|US|U|19960305|F|M|||||||Harvey.Medina@example.org||20190415|2|4068.04||||||||||||||||||||||||||||20160309|20160309|P||20160309|L|12|3||71945.33||5995.44||P||||N|||X||||||||||||||||||||||||OUT||||2|||| 
D|NYU Hospitals Center|13-3971298|403401|GA1|403401|GA1|403401|GA1|1|12|100000046|100000046|Mrs|Potts||Garrett|664 Brandon Lodge|Apt 495| |Cobbberg|MO|17284|US|U|19911028|M|M|||||||Potts.Garrett@example.org||20190415|A|4203.08||||||||||||||||||||||||||||20090109|20090109|L|M|20090109|F|12|10||128659.26||10721.6||C||||Y|||P||||||||||||||||||||||||SELF||||4|||| 
D|NYU School of Medicine|13-5562309|403400|GA1|403400|GA1|403400|GA1|1|12|100000047|100000047||Daniels||Ross|158 Joann Mall|| |East Stevenborough|DE|94802|US|U|19900225|M|Q|||||||Daniels.Ross@example.org||20190415|A|8242.96||||||||||||||||||||||||||||20081031|20081031|P||20081031|P|12|11||139723.72||11643.64||P||||Y|||E||||||||||||||||||||||||NA||||4|||| 
D|NYU School of Medicine|13-5562309|407141|GS1|407141|GS1|407141|GS1|1|12|100000048|100000048|Mr|Wright||Morris|0880 Smith Street|Apt 879| |West Jamesberg|VT|96022|US|U|19930722|F|M|||||||Wright.Morris@example.org||20190415|B|5798.44||||||||||||||||||||||||||||20130421|20130421|D||20130421|P|12|6||77942.81||6495.23||P||||N|||A||||||||||||||||||||||||AUTO||||2|||| 
D|NYU School of Medicine|13-5562309|407141|GS1|407141|GS1|407141|GS1|1|12|100000049|100000049|Mr|Villegas||Peters|63627 Lindsay Haven|Suite 064| |Wardstad|ME|76846|US|U|19950808|M|M|||||||Villegas.Peters@example.org||20190415|I|5052.78||||||||||||||||||||||||||||20150717|20150717|R|N|20150717|F|12|4||99913.56||8326.13||C||||N|||E||||||||||||||||||||||||SELF||||1|||| 
D|NYU School of Medicine|13-5562309|151576|GA1|151576|GA1|151576|GA1|1|12|100000050|100000050||Juarez||Foster|873 Edward Mills|Apt 795| |East Markville|DE|45268|US|U|19940930|M|M|||||||Juarez.Foster@example.org||20190415|E|6445.93||||||||||||||||||||||||||||20140504|20140504|E|O|20140504|F|12|5||133244.55||11103.71||F||||N|||P||||||||||||||||||||||||AUTO||||2|||| 
D|NYU Langone Health System|47-2613531|151576|GS1|151576|GS1|151576|GS1|1|12|100000051|100000051||Brown||Burton|662 Barbara Parkways|| |Jamesville|PA|54072|US|U|19901015|M|M|||||||Brown.Burton@example.org||20190415|C|4909.63||||||||||||||||||||||||||||20180818|20180818|D||20180818|T|12|1||82662.31||6888.53||C||||N|||A||||||||||||||||||||||||AUTO||||1|||| 
D|NYU Langone Health System|47-2613531|403400|GA1|403400|GA1|403400|GA1|1|12|100000052|100000052||Fisher||Brown|517 Martha Courts|Suite 082| |West Michelle|VA|8851|US|U|19910204|F|S|||||||Fisher.Brown@example.org||20190415|4|7199.81||||||||||||||||||||||||||||20091218|20091218|P||20091218|L|12|10||120111.28||10009.27||P||||N|||N||||||||||||||||||||||||AUTO||||4|||| 
D|NYU Langone Health System|47-2613531|403400|GS1|403400|GS1|403400|GS1|1|12|100000053|100000053||Williams||Phillips|33457 Cole Brook|Apt 412| |Lake Kimberlybury|IN|69410|US|U|19991223|F|P|||||||Williams.Phillips@example.org||20190415|C|2134.32||||||||||||||||||||||||||||20180501|20180501|E|R|20180501|P|12|1||56423.57||4701.96||F||||N|||E||||||||||||||||||||||||SELF||||4|||| 
D|NYU Hospitals Center|13-3971298|151579|GS1|151579|GS1|151579|GS1|1|12|100000054|100000054||Knight||Wilson|83221 Deborah Road|Apt 595| |South Lisa|MA|47682|US|U|19950511|F|S|||||||Knight.Wilson@example.org||20190415|I|4858.71||||||||||||||||||||||||||||20160914|20160914|R|E|20160914|P|12|3||121856.01||10154.67||P||||N|||N||||||||||||||||||||||||OUT||||2|||| 
D|NYU Langone Health System|47-2613531|407140|GS1|407140|GS1|407140|GS1|1|12|100000055|100000055|Mr|Meadows||Smith|84706 Erica Skyway|| |Port Billy|OR|11502|US|U|19970219|F|S|||||||Meadows.Smith@example.org||20190415|Q|3807.95||||||||||||||||||||||||||||20170525|20170525|P||20170525|L|12|2||87033.39||7252.78||F||||Y|||X||||||||||||||||||||||||SELF||||4|||| 
D|NYU Hospitals Center|13-3971298|403400|GS1|403400|GS1|403400|GS1|1|12|100000056|100000056|MS|Bates||Ray|61891 Sara Mount|| |East Stephen|IL|27177|US|U|19940429|F|S|||||||Bates.Ray@example.org||20190415|A|7727.49||||||||||||||||||||||||||||20150504|20150504|T||20150504|T|12|4||108417.04||9034.75||F||||Y|||A||||||||||||||||||||||||AUTO||||2|||| 
D|NYU School of Medicine|13-5562309|151579|GS1|151579|GS1|151579|GS1|1|12|100000057|100000057||Berry||Kennedy|Unit 8167|Apt 7719| |DPO|AA|95627|US|U|19930605|F|Q|||||||Berry.Kennedy@example.org||20190415|B|5846.93||||||||||||||||||||||||||||20161215|20161215|E|R|20161215|F|12|3||127423.53||10618.63||C||||N|||X||||||||||||||||||||||||SELF||||4|||| 
D|NYU School of Medicine|13-5562309|151576|GA1|151576|GA1|151576|GA1|1|12|100000058|100000058|MS|Short||Riley|PSC 9840|Apt 1650| |APO|AA|54677|US|U|19910504|M|P|||||||Short.Riley@example.org||20190415|Q|2078.45||||||||||||||||||||||||||||20110928|20110928|P||20110928|P|12|8||58296.27||4858.02||P||||N|||A||||||||||||||||||||||||NA||||4|||| 
D|NYU Hospitals Center|13-3971298|151562|GA1|151562|GA1|151562|GA1|1|12|100000059|100000059||Davis||Wall|0563 Martinez Hollow|| |South Richard|ND|50065|US|U|19940327|M|M|||||||Davis.Wall@example.org||20190415|B|101.71||||||||||||||||||||||||||||20130713|20130713|D||20130713|T|12|6||67201.41||5600.12||C||||N|||D||||||||||||||||||||||||NA||||4|||| 
D|NYU Langone Health System|47-2613531|407140|GA1|407140|GA1|407140|GA1|1|12|100000060|100000060||Santana||Nguyen|56105 Willis Lakes|Suite 475| |South Ian|OK|77301|US|U|19970420|F|M|||||||Santana.Nguyen@example.org||20190415|H|3758.57||||||||||||||||||||||||||||20150304|20150304|P||20150304|T|12|4||130622.73||10885.23||F||||Y|||P||||||||||||||||||||||||AUTO||||2|||| 
D|NYU School of Medicine|13-5562309|403401|GA1|403401|GA1|403401|GA1|1|12|100000061|100000061||Smith||Williams|816 Lawrence Locks|| |West Brittanyberg|LA|70031|US|U|19980406|F|P|||||||Smith.Williams@example.org||20190415|I|3694.87||||||||||||||||||||||||||||20170318|20170318|P||20170318|P|12|2||91968.92||7664.08||P||||Y|||D||||||||||||||||||||||||SELF||||1|||| 
D|NYU Langone Health System|47-2613531|151576|GS1|151576|GS1|151576|GS1|1|12|100000062|100000062|Mr|Ware||Taylor|394 Tamara Rest|| |North Johnstad|WA|42558|US|U|19951201|M|Q|||||||Ware.Taylor@example.org||20190415|A|829.59||||||||||||||||||||||||||||20181114|20181114|P||20181114|P|12|1||82741.4||6895.12||F||||Y|||A||||||||||||||||||||||||AUTO||||4|||| 
D|NYU School of Medicine|13-5562309|403401|GS1|403401|GS1|403401|GS1|1|12|100000063|100000063|Mrs|Decker||Bennett|1637 Nancy Station|| |North Keith|AL|78696|US|U|19950629|F|S|||||||Decker.Bennett@example.org||20190415|A|285.05||||||||||||||||||||||||||||20130404|20130404|D||20130404|F|12|6||104019.97||8668.33||C||||N|||D||||||||||||||||||||||||OUT||||1|||| 
D|NYU Langone Health System|47-2613531|151576|GS1|151576|GS1|151576|GS1|1|12|100000064|100000064|Mr|Howell||Smith|37930 Jeremy Field|Suite 512| |Alejandrotown|SC|3438|US|U|19960626|F|S|||||||Howell.Smith@example.org||20190415|I|2974.34||||||||||||||||||||||||||||20140301|20140301|D||20140301|T|12|5||113824.99||9485.42||F||||N|||N||||||||||||||||||||||||AUTO||||2|||| 
D|NYU Langone Health System|47-2613531|407140|GS1|407140|GS1|407140|GS1|1|12|100000065|100000065|Mrs|Wise||Leonard|PSC 6708|Apt 3280| |APO|AE|54483|US|U|19951229|F|S|||||||Wise.Leonard@example.org||20190415|B|2424.38||||||||||||||||||||||||||||20131128|20131128|R|E|20131128|F|12|6||137098.83||11424.9||C||||Y|||N||||||||||||||||||||||||SELF||||2|||| 
D|NYU Langone Health System|47-2613531|151576|GA1|151576|GA1|151576|GA1|1|12|100000066|100000066|MS|Reynolds||Mckenzie|974 Foster Point|| |South Kristenhaven|AZ|9537|US|U|19911207|M|M|||||||Reynolds.Mckenzie@example.org||20190415|H|964.09||||||||||||||||||||||||||||20151222|20151222|T||20151222|P|12|4||78628.08||6552.34||P||||Y|||D||||||||||||||||||||||||SELF||||1|||| 
D|NYU School of Medicine|13-5562309|407140|GS1|407140|GS1|407140|GS1|1|12|100000067|100000067|MS|Kline||Rollins|125 Bryant Loop|| |South Jenniferbury|MO|19887|US|U|19930606|M|P|||||||Kline.Rollins@example.org||20190415|Q|8076.61||||||||||||||||||||||||||||20180424|20180424|D||20180424|T|12|1||133718.85||11143.24||F||||Y|||P||||||||||||||||||||||||NA||||4|||| 
D|NYU School of Medicine|13-5562309|407140|GS1|407140|GS1|407140|GS1|1|12|100000068|100000068||Brown||Mitchell|1836 Carr Spring|Suite 780| |Johnmouth|CT|24254|US|U|19970212|M|Q|||||||Brown.Mitchell@example.org||20190415|C|4849.04||||||||||||||||||||||||||||20160905|20160905|T||20160905|P|12|3||68611.24||5717.6||P||||N|||E||||||||||||||||||||||||NA||||1|||| 
