D,NYU Langone Health System,47-2613531,407141,GS1,407141,GS1,407141,GS1, ,26,3879875,1000018, ,Kevin,,Thompson,083 Delacruz Harbors, , ,"Jennaberg,",DC,98033,US,U, ,M,S, , , , , , ,Kevin.Thompsonexample.org,20171020,E,503.63
D,NYU Hospitals Center,13-5562309,407140,GS1,407140,GS1,407140,GS1, ,26,4166664,1000045, ,Matthew,,Ramsey,USNS Munoz, , ,FPO,AE,10111,US,U, ,F,S, , , , , , ,Matthew.Ramseyexample.org,20171020,E,776.32
D,NYU Hospitals Center,47-2613531,151579,GS1,151579,GS1,151579,GS1, ,26,4367464,1000010, ,Shelley,,Roberts,209 Ramirez Courts,Apt. 431, ,"Millerbury,",DE,51276,US,U, ,F,M, , , , , , ,Shelley.Robertsexample.org,20171020, ,622.7
D,NYU Hospitals Center,13-5562309,403401,GS1,403401,GS1,403401,GS1, ,26,4609390,1000033, ,Melanie,,Hull,30444 Melissa Union, , ,"Robinsonton,",SC,98361,US,U, ,F,M, , , , , , ,Melanie.Hullexample.org,20171020,E,826.6
D,NYU Hospitals Center,47-2613531,151579,GS1,151579,GS1,151579,GS1, ,26,4854524,1000043, ,Shawna,,Harris,33456 Tonya Station,Suite 127, ,"South Eric,",MI,15330,US,U, ,F,S, , , , , , ,Shawna.Harrisexample.org,20171020, ,637.81
D,NYU Langone Health System,47-2613531,407140,GS1,407140,GS1,407140,GS1, ,26,5141582,1000050, ,Charles,,Lopez,24748 Jessica Groves, , ,"Bishopside,",NE,37614,US,U, ,M,S, , , , , , ,Charles.Lopezexample.org,20171020, ,331.4
D,NYU Hospitals Center,13-3971298,403401,GS1,403401,GS1,403401,GS1, ,26,5349059,1000047, ,Joanna,,Holmes,687 Armstrong Inlet,Apt. 111, ,"Johnsonside,",MD,84317,US,U, ,F,S, , , , , , ,Joanna.Holmesexample.org,20171020,E,614.74
D,NYU School of Medicine,13-3971298,151562,GS1,151562,GS1,151562,GS1, ,26,5586706,1000015, ,Curtis,,Henderson,706 Key Flats, , ,"New Nancy,",TX,48339,US,U, ,M,S, , , , , , ,Curtis.Hendersonexample.org,20171020, ,485.03
D,NYU Langone Health System,13-3971298,403401,GA1,403401,GA1,403401,GA1, ,26,5835165,1000048, ,Whitney,,Marquez,4111 Johnson Springs, , ,"East Alan,",WV,67477,US,U, ,M,M, , , , , , ,Whitney.Marquezexample.org,20171020, ,80.78
D,NYU School of Medicine,13-3971298,151562,GS1,151562,GS1,151562,GS1, ,26,6110297,1000024, ,Wesley,,Phillips,Unit 1191,Box 5608, ,DPO,AE,44982,US,U, ,F,S, , , , , , ,Wesley.Phillipsexample.org,20171020,E,120.51
D,NYU Hospitals Center,13-3971298,407140,GS1,407140,GS1,407140,GS1, ,26,6370937,1000042, ,Courtney,,Jones,298 Victoria Track, , ,"North Matthewberg,",KY,96646,US,U, ,M,S, , , , , , ,Courtney.Jonesexample.org,20171020,E,250.72
D,NYU School of Medicine,47-2613531,403400,GA1,403400,GA1,403400,GA1, ,26,6593061,1000011, ,Allison,,Mendez,Unit 6250,Box 1350, ,DPO,AE,53016,US,U, ,M,M, , , , , , ,Allison.Mendezexample.org,20171020,E,779.91
D,NYU Hospitals Center,47-2613531,403400,GS1,403400,GS1,403400,GS1, ,26,6815356,1000030, ,David,,Stephens,803 Carrillo Valleys,Suite 574, ,"Danaview,",PA,21793,US,U, ,M,M, , , , , , ,David.Stephensexample.org,20171020,E,652.01
D,NYU Hospitals Center,13-3971298,403401,GA1,403401,GA1,403401,GA1, ,26,7072845,1000015, ,Matthew,,Caldwell,71753 Gibson Stream, , ,"Marquezburgh,",HI,53864,US,U, ,M,M, , , , , , ,Matthew.Caldwellexample.org,20171020, ,640.73
D,NYU School of Medicine,47-2613531,151562,GS1,151562,GS1,151562,GS1, ,26,7358845,1000025, ,William,,Evans,99063 Candace Wall, , ,"Alyssafort,",ME,78719,US,U, ,M,M, , , , , , ,William.Evansexample.org,20171020, ,898.61
D,NYU Hospitals Center,13-3971298,403400,GA1,403400,GA1,403400,GA1, ,26,7657391,1000015, ,Tina,,Adams,1383 Roger Crossroad,Suite 732, ,"Bradleymouth,",WY,06504,US,U, ,M,S, , , , , , ,Tina.Adamsexample.org,20171020, ,537.89
D,NYU Langone Health System,13-5562309,151562,GA1,151562,GA1,151562,GA1, ,26,7884836,1000030, ,Lawrence,,Escobar,4364 John Village,Suite 036, ,"Herreraville,",MD,99298,US,U, ,M,S, , , , , , ,Lawrence.Escobarexample.org,20171020, ,707.99
D,NYU Langone Health System,13-5562309,403401,GA1,403401,GA1,403401,GA1, ,26,8149773,1000023, ,Joseph,,Perkins,7667 Hernandez Ranch,Suite 859, ,"West Jerry,",AK,55179,US,U, ,F,M, , , , , , ,Joseph.Perkinsexample.org,20171020, ,899.05
D,NYU School of Medicine,13-5562309,403401,GS1,403401,GS1,403401,GS1, ,26,8437526,1000024, ,Kevin,,Houston,0645 Lee Heights, , ,"East Franciscomouth,",NH,35253,US,U, ,F,S, , , , , , ,Kevin.Houstonexample.org,20171020,E,603.95
D,NYU Hospitals Center,13-3971298,403401,GA1,403401,GA1,403401,GA1, ,26,8696979,1000051, ,Katrina,,Velazquez,3546 James Inlet,Suite 558, ,"Port Meganbury,",SC,49292,US,U, ,F,S, , , , , , ,Katrina.Velazquezexample.org,20171020, ,797.06
D,NYU Langone Health System,47-2613531,407140,GA1,407140,GA1,407140,GA1, ,26,8978849,1000031, ,Yvonne,,Newton,9517 Richards Port, , ,"Port Heatherland,",LA,16265,US,U, ,F,S, , , , , , ,Yvonne.Newtonexample.org,20171020, ,169.05
D,NYU Hospitals Center,13-3971298,151579,GS1,151579,GS1,151579,GS1, ,26,9278079,1000051, ,Robert,,Castillo,85593 William Port, , ,"South Emilybury,",MO,91145,US,U, ,F,S, , , , , , ,Robert.Castilloexample.org,20171020, ,157.87
D,NYU School of Medicine,13-5562309,403401,GA1,403401,GA1,403401,GA1, ,26,9553273,1000023, ,Natalie,,Brown,"PSC 5636,",Box 5901, ,APO,AE,29623,US,U, ,F,S, , , , , , ,Natalie.Brownexample.org,20171020,E,290.6
D,NYU Langone Health System,47-2613531,403401,GA1,403401,GA1,403401,GA1, ,26,9760269,1000041, ,Steven,,Scott,17802 Amber Inlet, , ,"Kimborough,",MT,06300,US,U, ,M,M, , , , , , ,Steven.Scottexample.org,20171020, ,678.93
D,NYU School of Medicine,13-5562309,403400,GA1,403400,GA1,403400,GA1, ,26,9971737,1000019, ,Andrea,,Romero,30224 Martha Circle,Apt. 836, ,"East Jaredhaven,",IA,75554,US,U, ,M,S, , , , , , ,Andrea.Romeroexample.org,20171020,E,129.88
D,NYU School of Medicine,47-2613531,151562,GS1,151562,GS1,151562,GS1, ,26,10261841,1000046, ,Samuel,,Campbell,"PSC 3264,",Box 1131, ,APO,AE,59968,US,U, ,F,S, , , , , , ,Samuel.Campbellexample.org,20171020, ,136.06
D,NYU Langone Health System,13-5562309,403401,GS1,403401,GS1,403401,GS1, ,26,10525436,1000017, ,Miss,,Emily,548 Chavez Forges,Apt. 629, ,"Andrewview,",WA,62284,US,U, ,F,M, , , , , , ,Miss.Emilyexample.org,20171020, ,129.83
D,NYU School of Medicine,47-2613531,407140,GA1,407140,GA1,407140,GA1, ,26,10751333,1000022, ,Matthew,,Moore,65185 Matthew Corner,Suite 624, ,"New Ruben,",NV,94292,US,U, ,F,M, , , , , , ,Matthew.Mooreexample.org,20171020,E,122.86
D,NYU Hospitals Center,47-2613531,407140,GA1,407140,GA1,407140,GA1, ,26,10997492,1000026, ,Victoria,,Watson,36312 Trevor Centers, , ,"Franklinport,",CO,14761,US,U, ,M,M, , , , , , ,Victoria.Watsonexample.org,20171020,E,824.05
D,NYU School of Medicine,13-3971298,403401,GS1,403401,GS1,403401,GS1, ,26,11281588,1000049, ,Ryan,,Martin,1177 Mary Manors,Suite 694, ,"Jamesstad,",MO,66728,US,U, ,F,M, , , , , , ,Ryan.Martinexample.org,20171020,E,482.3
D,NYU Hospitals Center,47-2613531,407140,GA1,407140,GA1,407140,GA1, ,26,11577215,1000011, ,Alexis,,Gonzalez,5364 Michael Points,Apt. 409, ,"North Sara,",MN,98417,US,U, ,M,S, , , , , , ,Alexis.Gonzalezexample.org,20171020,E,636.25
D,NYU School of Medicine,13-5562309,407140,GA1,407140,GA1,407140,GA1, ,26,11866172,1000013, ,Jesse,,Reynolds,487 Williams Forge, , ,"North Richardtown,",MD,94998,US,U, ,M,S, , , , , , ,Jesse.Reynoldsexample.org,20171020,E,243.16
D,NYU Langone Health System,13-5562309,403400,GA1,403400,GA1,403400,GA1, ,26,12110610,1000041, ,Amanda,,Hines,3749 Garrett Falls,Suite 714, ,"South Denise,",NY,87491,US,U, ,M,M, , , , , , ,Amanda.Hinesexample.org,20171020, ,205.48
D,NYU Hospitals Center,13-3971298,151562,GS1,151562,GS1,151562,GS1, ,26,12339396,1000033, ,Judy,,Collins,142 Dana Isle,Suite 550, ,"North Nathan,",PA,71345,US,U, ,F,S, , , , , , ,Judy.Collinsexample.org,20171020,E,663.8
D,NYU Hospitals Center,13-5562309,403400,GS1,403400,GS1,403400,GS1, ,26,12560266,1000029, ,Marcus,,Smith,879 Jenna Avenue, , ,"East Maria,",PA,26060,US,U, ,F,S, , , , , , ,Marcus.Smithexample.org,20171020,E,544.46
D,NYU School of Medicine,47-2613531,151576,GA1,151576,GA1,151576,GA1, ,26,12776383,1000019, ,Kyle,,Roberts,11625 Joyce Estate,Suite 821, ,"West Roberttown,",VA,64100,US,U, ,F,S, , , , , , ,Kyle.Robertsexample.org,20171020, ,514.54
D,NYU School of Medicine,13-3971298,403401,GA1,403401,GA1,403401,GA1, ,26,12993472,1000025, ,Laurie,,Hughes,1799 Sherry Pike,Suite 004, ,"Port Amanda,",NH,05339,US,U, ,F,M, , , , , , ,Laurie.Hughesexample.org,20171020,E,172.16
D,NYU Langone Health System,13-5562309,151576,GA1,151576,GA1,151576,GA1, ,26,13221862,1000025, ,Jennifer,,Castro,3284 Kimberly Mill,Apt. 548, ,"Lake Jason,",PA,21704,US,U, ,M,S, , , , , , ,Jennifer.Castroexample.org,20171020, ,601.32
D,NYU Hospitals Center,13-3971298,403401,GS1,403401,GS1,403401,GS1, ,26,13433583,1000040, ,Rebecca,,Phillips,023 Alicia Street,Apt. 366, ,"Lake David,",AZ,04969,US,U, ,M,M, , , , , , ,Rebecca.Phillipsexample.org,20171020, ,151.2
D,NYU School of Medicine,47-2613531,151562,GS1,151562,GS1,151562,GS1, ,26,13671492,1000015, ,Bonnie,,Farmer,15011 Judy Pine,Suite 095, ,"Port Anne,",SD,97144,US,U, ,F,S, , , , , , ,Bonnie.Farmerexample.org,20171020,E,123.54
D,NYU Langone Health System,13-5562309,151576,GS1,151576,GS1,151576,GS1, ,26,13872427,1000006, ,Kevin,,Carlson,2067 Allison Forges, , ,"Port Kathryn,",MA,12645,US,U, ,M,M, , , , , , ,Kevin.Carlsonexample.org,20171020,E,769.39
D,NYU School of Medicine,13-5562309,151576,GA1,151576,GA1,151576,GA1, ,26,14123320,1000052, ,Joshua,,Davies,450 Christina Mountain, , ,"Reyeston,",SC,72177,US,U, ,F,M, , , , , , ,Joshua.Daviesexample.org,20171020, ,637.94
D,NYU Hospitals Center,13-3971298,403400,GA1,403400,GA1,403400,GA1, ,26,14368665,1000051, ,Heather,,Kim,56180 Nicole Terrace, , ,"Palmerhaven,",AK,55350,US,U, ,M,S, , , , , , ,Heather.Kimexample.org,20171020, ,248.44
D,NYU School of Medicine,13-3971298,151562,GA1,151562,GA1,151562,GA1, ,26,14664839,1000005, ,Katrina,,Jordan,612 Hickman Ridge, , ,"Gonzalezbury,",AZ,53120,US,U, ,M,S, , , , , , ,Katrina.Jordanexample.org,20171020, ,286.76
D,NYU Hospitals Center,13-3971298,403401,GS1,403401,GS1,403401,GS1, ,26,14958604,1000038, ,Darin,,Warren,1756 Williams Dale,Apt. 324, ,"Port Andres,",SC,60817,US,U, ,F,M, , , , , , ,Darin.Warrenexample.org,20171020, ,669.27
D,NYU Langone Health System,13-5562309,403401,GA1,403401,GA1,403401,GA1, ,26,15217421,1000010, ,Steven,,Snyder,0183 Tyler Path, , ,"Jonathanfort,",CT,76612,US,U, ,F,M, , , , , , ,Steven.Snyderexample.org,20171020,E,446.41
D,NYU School of Medicine,13-3971298,403400,GA1,403400,GA1,403400,GA1, ,26,15427254,1000040, ,Sierra,,Freeman,80377 Brandon Mission,Apt. 817, ,"North Bonnieburgh,",WV,82796,US,U, ,M,S, , , , , , ,Sierra.Freemanexample.org,20171020,E,353.07
D,NYU Langone Health System,47-2613531,151579,GS1,151579,GS1,151579,GS1, ,26,15700368,1000037, ,Kristen,,Pratt,091 William Fords, , ,"Moranmouth,",NV,44764,US,U, ,F,S, , , , , , ,Kristen.Prattexample.org,20171020,E,840.11
D,NYU Hospitals Center,13-3971298,151579,GA1,151579,GA1,151579,GA1, ,26,15914869,1000029, ,Michele,,Noble,679 Jones Pine,Apt. 905, ,"Ronniemouth,",VT,98655,US,U, ,F,S, , , , , , ,Michele.Nobleexample.org,20171020, ,166.08
D,NYU School of Medicine,13-3971298,151562,GA1,151562,GA1,151562,GA1, ,26,16119213,1000049, ,Jamie,,Graves,955 Jenna Terrace,Suite 201, ,"Mollyfurt,",AL,02864,US,U, ,M,S, , , , , , ,Jamie.Gravesexample.org,20171020, ,763.96
D,NYU School of Medicine,13-5562309,403400,GS1,403400,GS1,403400,GS1, ,26,16348849,1000041, ,James,,Hudson,017 Browning Orchard, , ,"Mcintyreborough,",VA,22724,US,U, ,F,S, , , , , , ,James.Hudsonexample.org,20171020, ,886.59
D,NYU School of Medicine,13-5562309,151562,GS1,151562,GS1,151562,GS1, ,26,16578286,1000040, ,Kyle,,Allen,708 Whitehead Walk,Suite 667, ,"Martinezberg,",KS,92085,US,U, ,M,S, , , , , , ,Kyle.Allenexample.org,20171020, ,523.45
D,NYU Langone Health System,13-3971298,407140,GA1,407140,GA1,407140,GA1, ,26,16788739,1000049, ,Nicole,,Kennedy,8997 Norton Mill, , ,"Kennedystad,",MS,65636,US,U, ,F,S, , , , , , ,Nicole.Kennedyexample.org,20171020, ,694.91
D,NYU Langone Health System,13-3971298,151562,GA1,151562,GA1,151562,GA1, ,26,17023988,1000028, ,Jacob,,Harris,984 Frank Key,Apt. 258, ,"Garychester,",MO,19092,US,U, ,M,S, , , , , , ,Jacob.Harrisexample.org,20171020, ,102.5
D,NYU Langone Health System,13-5562309,407141,GS1,407141,GS1,407141,GS1, ,26,17301432,1000015, ,Angela,,Lee,407 Mark Crest, , ,"Williamsville,",IL,57398,US,U, ,M,M, , , , , , ,Angela.Leeexample.org,20171020, ,835.98
D,NYU School of Medicine,13-5562309,407140,GS1,407140,GS1,407140,GS1, ,26,17546665,1000021, ,Amy,,Melton,188 Cynthia Crescent, , ,"Bakerville,",OR,43223,US,U, ,M,M, , , , , , ,Amy.Meltonexample.org,20171020, ,140.88
D,NYU School of Medicine,47-2613531,407140,GA1,407140,GA1,407140,GA1, ,26,17798758,1000041, ,Anthony,,Young,1435 Ryan Rapids,Apt. 510, ,"West Nicholaston,",TX,48387,US,U, ,M,S, , , , , , ,Anthony.Youngexample.org,20171020, ,371.49
D,NYU Hospitals Center,13-5562309,151562,GS1,151562,GS1,151562,GS1, ,26,18002878,1000041, ,Jose,,Krueger,"PSC 7974,",Box 0991, ,APO,AE,78370,US,U, ,F,S, , , , , , ,Jose.Kruegerexample.org,20171020, ,577.63
D,NYU Langone Health System,13-3971298,403400,GA1,403400,GA1,403400,GA1, ,26,18257650,1000039, ,Travis,,Galvan,16538 Wong Pines,Suite 354, ,"Mollyfurt,",GA,23977,US,U, ,M,S, , , , , , ,Travis.Galvanexample.org,20171020,E,760.5
D,NYU Langone Health System,13-3971298,151576,GA1,151576,GA1,151576,GA1, ,26,18468908,1000007, ,Zachary,,Singh,1096 Sarah Drive, , ,"West Sonya,",DC,24726,US,U, ,M,S, , , , , , ,Zachary.Singhexample.org,20171020, ,627.06
D,NYU Langone Health System,47-2613531,151579,GA1,151579,GA1,151579,GA1, ,26,18762497,1000011, ,Julie,,Delgado,41153 Sanchez Trail,Apt. 919, ,"Aaronberg,",ID,16256,US,U, ,F,S, , , , , , ,Julie.Delgadoexample.org,20171020,E,791.37
D,NYU School of Medicine,13-3971298,407141,GA1,407141,GA1,407141,GA1, ,26,19019271,1000043, ,Amy,,Morgan,709 Valerie Green, , ,"Michaelhaven,",DC,92445,US,U, ,M,S, , , , , , ,Amy.Morganexample.org,20171020, ,685.14
D,NYU Hospitals Center,13-3971298,407141,GA1,407141,GA1,407141,GA1, ,26,19221577,1000031, ,Laura,,Jackson,97261 Hill Brook, , ,"Darlenemouth,",KS,29921,US,U, ,F,M, , , , , , ,Laura.Jacksonexample.org,20171020, ,738.51
D,NYU School of Medicine,47-2613531,403401,GS1,403401,GS1,403401,GS1, ,26,19498294,1000024, ,Zachary,,Cole,31861 Brennan Avenue,Apt. 542, ,"Maysberg,",LA,23627,US,U, ,F,M, , , , , , ,Zachary.Coleexample.org,20171020, ,233.63
D,NYU Langone Health System,13-3971298,151576,GA1,151576,GA1,151576,GA1, ,26,19779125,1000030, ,Kimberly,,Park,1285 David Lights,Suite 649, ,"New Mary,",DC,18172,US,U, ,F,M, , , , , , ,Kimberly.Parkexample.org,20171020,E,202.26
D,NYU Hospitals Center,13-3971298,403400,GS1,403400,GS1,403400,GS1, ,26,20057181,1000013, ,Rachel,,Harrell,"PSC 7194,",Box 8614, ,APO,AP,49177,US,U, ,M,M, , , , , , ,Rachel.Harrellexample.org,20171020,E,598.75
D,NYU School of Medicine,13-3971298,151576,GS1,151576,GS1,151576,GS1, ,26,20338081,1000047, ,Jordan,,Rodriguez,2193 Mills Hill, , ,"Joshuamouth,",MA,16861,US,U, ,M,S, , , , , , ,Jordan.Rodriguezexample.org,20171020,E,452.68
D,NYU Hospitals Center,47-2613531,151562,GA1,151562,GA1,151562,GA1, ,26,20544720,1000009, ,Nicholas,,Kelly,253 Melissa Crossing, , ,"Steveberg,",HI,24027,US,U, ,M,M, , , , , , ,Nicholas.Kellyexample.org,20171020,E,578.65
D,NYU Hospitals Center,13-5562309,407141,GS1,407141,GS1,407141,GS1, ,26,20772997,1000035, ,Travis,,Durham,481 Teresa Canyon, , ,"North Micheletown,",OR,15284,US,U, ,M,M, , , , , , ,Travis.Durhamexample.org,20171020, ,397.59
D,NYU Langone Health System,13-5562309,151576,GA1,151576,GA1,151576,GA1, ,26,21070740,1000007, ,Patricia,,Thomas,811 Peter Branch,Apt. 464, ,"Benjaminfurt,",OR,08901,US,U, ,M,S, , , , , , ,Patricia.Thomasexample.org,20171020, ,590.54
D,NYU Hospitals Center,13-3971298,151579,GS1,151579,GS1,151579,GS1, ,26,21312732,1000042, ,Jack,,Olson,USCGC Bender, , ,FPO,AA,15125,US,U, ,M,M, , , , , , ,Jack.Olsonexample.org,20171020,E,213.2
D,NYU Hospitals Center,13-5562309,403401,GS1,403401,GS1,403401,GS1, ,26,21604227,1000043, ,Theodore,,Stark,USNV Gutierrez, , ,FPO,AE,11368,US,U, ,M,M, , , , , , ,Theodore.Starkexample.org,20171020, ,124.25
D,NYU Langone Health System,47-2613531,403401,GA1,403401,GA1,403401,GA1, ,26,21901423,1000026, ,Madison,,Booth,478 Patty Pine, , ,"North Thomas,",LA,64167,US,U, ,M,M, , , , , , ,Madison.Boothexample.org,20171020,E,544.69
D,NYU Langone Health System,13-5562309,151579,GA1,151579,GA1,151579,GA1, ,26,22142586,1000011, ,Justin,,Aguilar,1667 Guerra Forest,Suite 294, ,"Port Jessica,",SD,22185,US,U, ,M,M, , , , , , ,Justin.Aguilarexample.org,20171020, ,196.22
D,NYU Hospitals Center,13-5562309,151576,GA1,151576,GA1,151576,GA1, ,26,22432673,1000033, ,Allison,,Hudson,28381 Rivera Hollow, , ,"Shawnberg,",NJ,73040,US,U, ,M,S, , , , , , ,Allison.Hudsonexample.org,20171020,E,420.17
D,NYU School of Medicine,13-5562309,151562,GA1,151562,GA1,151562,GA1, ,26,22674285,1000044, ,Kimberly,,Morales,11492 Kenneth Terrace,Suite 598, ,"Matthewfurt,",RI,38809,US,U, ,M,M, , , , , , ,Kimberly.Moralesexample.org,20171020,E,137.7
